index,gen
13599,blaTEM-1
13599,mdsA
13599,mdsB
13600,aph(3'')-Ib
13600,aph(6)-Id
13600,mdsA
13600,mdsB
13600,sul2
13600,tet(A)
13601,blaTEM-1
13601,mdsA
13601,mdsB
13602,aph(3'')-Ib
13602,aph(6)-Id
13602,blaTEM-1
13602,mdsA
13602,mdsB
13602,sul2
13602,tet(A)
13603,mdsA
13603,mdsB
13604,aph(3'')-Ib
13604,aph(6)-Id
13604,blaTEM-1
13604,dfrA14
13604,mdsA
13604,mdsB
13604,sul2
13604,tet(A)
13605,aph(3')-Ia
13605,blaTEM-1
13605,mdsA
13605,mdsB
13606,blaTEM-1
13606,mdsA
13606,mdsB
13607,blaTEM-1
13607,mdsA
13607,mdsB
13608,blaTEM-1
13608,mdsA
13608,mdsB
13609,aph(3'')-Ib
13609,aph(6)-Id
13609,blaTEM-1
13609,mdsA
13609,mdsB
13609,sul2
13609,tet(A)
13610,blaTEM-1
13610,mdsA
13610,mdsB
13611,blaTEM-1
13611,mdsA
13611,mdsB
13612,blaTEM-1
13612,mdsA
13612,mdsB
13613,mdsA
13613,mdsB
13614,aph(3'')-Ib
13614,aph(6)-Id
13614,mdsA
13614,mdsB
13614,sul2
13614,tet(A)
13615,blaTEM-1
13615,mdsA
13615,mdsB
13616,aph(3')-Ia
13616,blaTEM-1
13616,mdsA
13616,mdsB
13617,aph(3'')-Ib
13617,aph(6)-Id
13617,blaTEM-1
13617,mdsA
13617,mdsB
13617,sul2
13617,tet(A)
13618,aph(3'')-Ib
13618,aph(6)-Id
13618,blaTEM-1
13618,mdsA
13618,mdsB
13618,sul2
13618,tet(A)
13619,blaTEM-1
13619,mdsA
13619,mdsB
13620,mdsA
13620,mdsB
13621,aph(3'')-Ib
13621,aph(6)-Id
13621,mdsA
13621,mdsB
13621,sul2
13621,tet(A)
13622,aph(3'')-Ib
13622,aph(6)-Id
13622,mdsA
13622,mdsB
13622,sul2
13622,tet(A)
13623,blaTEM-1
13623,mdsA
13623,mdsB
13624,mdsA
13624,mdsB
13625,mdsA
13625,mdsB
13626,mdsA
13626,mdsB
13627,mdsA
13627,mdsB
13628,mdsA
13628,mdsB
13629,mdsA
13629,mdsB
13630,blaTEM-1
13630,mdsA
13630,mdsB
13631,mdsA
13631,mdsB
13632,aph(3'')-Ib
13632,aph(6)-Id
13632,mdsA
13632,mdsB
13632,sul2
13632,tet(A)
13633,mdsA
13633,mdsB
13634,aph(3')-Ia
13634,blaTEM-1
13634,mdsA
13634,mdsB
13635,blaTEM-1
13635,mdsA
13635,mdsB
13636,aph(3'')-Ib
13636,aph(6)-Id
13636,mdsA
13636,mdsB
13636,sul2
13636,tet(A)
13637,mdsA
13637,mdsB
13638,blaTEM-1
13638,mdsA
13638,mdsB
13639,mdsA
13639,mdsB
13640,blaTEM-1
13640,mdsA
13640,mdsB
13641,mdsA
13641,mdsB
13642,aph(3'')-Ib
13642,aph(6)-Id
13642,mdsA
13642,mdsB
13642,sul2
13642,tet(A)
13643,blaTEM-1
13643,mdsA
13643,mdsB
13644,aph(3')-Ia
13644,blaTEM-1
13644,mdsA
13644,mdsB
13645,blaTEM-1
13645,mdsA
13645,mdsB
13646,mdsA
13646,mdsB
13647,blaTEM-1
13647,mdsA
13647,mdsB
13648,aph(3'')-Ib
13648,aph(6)-Id
13648,blaTEM-1
13648,mdsA
13648,mdsB
13648,sul2
13648,tet(A)
13649,mdsA
13649,mdsB
13650,blaTEM-1
13650,mdsA
13650,mdsB
13651,mdsA
13651,mdsB
13652,mdsA
13652,mdsB
13653,mdsA
13653,mdsB
13654,aph(3'')-Ib
13654,aph(6)-Id
13654,mdsA
13654,mdsB
13654,sul2
13654,tet(A)
13655,blaTEM-1
13655,mdsA
13655,mdsB
13656,aph(3'')-Ib
13656,aph(6)-Id
13656,mdsA
13656,mdsB
13656,sul2
13656,tet(A)
13657,blaTEM-1
13657,mdsA
13657,mdsB
13658,aph(3'')-Ib
13658,aph(6)-Id
13658,blaTEM-1
13658,mdsA
13658,mdsB
13658,sul2
13658,tet(A)
13659,aph(3'')-Ib
13659,aph(6)-Id
13659,blaTEM-1
13659,mdsA
13659,mdsB
13659,sul2
13659,tet(A)
13660,blaTEM-1
13660,mdsA
13660,mdsB
13661,blaTEM-1
13661,mdsA
13661,mdsB
13662,blaTEM-1
13662,mdsA
13662,mdsB
13663,mdsA
13663,mdsB
13664,mdsA
13664,mdsB
13665,mdsA
13665,mdsB
13666,mdsA
13666,mdsB
13667,aph(3'')-Ib
13667,aph(3')-Ia
13667,aph(6)-Id
13667,blaTEM-1
13667,mdsA
13667,mdsB
13667,sul2
13667,tet(A)
13668,mdsA
13668,mdsB
13669,blaTEM-1
13669,mdsA
13669,mdsB
13670,blaTEM-1
13670,mdsA
13670,mdsB
13671,aph(3')-Ia
13671,mdsA
13671,mdsB
13672,blaTEM-1
13672,mdsA
13672,mdsB
13673,mdsA
13673,mdsB
13674,mdsA
13674,mdsB
13675,blaTEM-1
13675,mdsA
13675,mdsB
13676,blaTEM-1
13676,mdsA
13676,mdsB
13677,blaTEM-1
13677,mdsA
13677,mdsB
13678,aph(3'')-Ib
13678,aph(6)-Id
13678,mdsA
13678,mdsB
13678,sul2
13678,tet(A)
13679,aph(3'')-Ib
13679,aph(6)-Id
13679,blaTEM-1
13679,mdsA
13679,mdsB
13679,sul2
13679,tet(A)
13680,aph(3')-Ia
13680,blaTEM-1
13680,mdsA
13680,mdsB
13681,blaTEM-1
13681,mdsA
13681,mdsB
13682,blaTEM-1
13682,mdsA
13682,mdsB
13683,aph(3')-Ia
13683,blaTEM-1
13683,mdsA
13683,mdsB
13684,blaTEM-1
13684,mdsA
13684,mdsB
13685,aph(3')-Ia
13685,blaTEM-1
13685,mdsA
13685,mdsB
13686,blaTEM-1
13686,mdsA
13686,mdsB
13687,aph(3'')-Ib
13687,aph(6)-Id
13687,blaTEM-1
13687,mdsA
13687,mdsB
13687,sul2
13687,tet(A)
13688,aph(3')-Ia
13688,mdsA
13688,mdsB
13689,blaTEM-1
13689,mdsA
13689,mdsB
13690,aph(3')-Ia
13690,blaTEM-1
13690,mdsA
13690,mdsB
13691,mdsA
13691,mdsB
13692,blaTEM-1
13692,mdsA
13692,mdsB
13693,mdsA
13693,mdsB
13694,mdsA
13694,mdsB
13695,aph(3'')-Ib
13695,aph(6)-Id
13695,blaTEM-1
13695,mdsA
13695,mdsB
13695,sul2
13695,tet(A)
13696,aac(3)-VIa
13696,aadA1
13696,aph(3'')-Ib
13696,aph(6)-Id
13696,blaHER-3
13696,mdsA
13696,mdsB
13696,sul1
13696,sul2
13696,tet(A)
13697,aph(3'')-Ib
13697,aph(6)-Id
13697,blaTEM-1
13697,mdsA
13697,mdsB
13697,sul2
13697,tet(A)
13698,aph(3'')-Ib
13698,aph(6)-Id
13698,blaTEM-1
13698,mdsA
13698,mdsB
13698,sul2
13698,tet(A)
13699,mdsA
13699,mdsB
13700,aph(3'')-Ib
13700,aph(6)-Id
13700,mdsA
13700,mdsB
13700,tet(B)
13701,aph(3'')-Ib
13701,aph(6)-Id
13701,mdsA
13701,mdsB
13701,tet(B)
13702,aph(3'')-Ib
13702,aph(6)-Id
13702,mdsA
13702,mdsB
13702,tet(B)
13703,aph(3'')-Ib
13703,aph(6)-Id
13703,mdsA
13703,mdsB
13703,tet(B)
13704,aph(3'')-Ib
13704,aph(6)-Id
13704,mdsA
13704,mdsB
13704,tet(B)
13705,aph(3'')-Ib
13705,aph(6)-Id
13705,mdsA
13705,mdsB
13705,tet(B)
13706,aph(3'')-Ib
13706,aph(6)-Id
13706,mdsA
13706,mdsB
13706,tet(B)
13707,aph(3'')-Ib
13707,aph(6)-Id
13707,mdsA
13707,mdsB
13707,tet(B)
13708,aph(3'')-Ib
13708,aph(6)-Id
13708,mdsA
13708,mdsB
13708,sul2
13708,tet(A)
13709,mdsA
13709,mdsB
13710,mdsA
13710,mdsB
13711,aac(3)-VIa
13711,aadA1
13711,blaTEM-1
13711,mdsA
13711,mdsB
13711,sul1
13711,sul2
13711,tet(A)
13712,mdsA
13712,mdsB
13712,sul2
13712,tet(A)
13713,mdsA
13713,mdsB
13713,sul2
13713,tet(A)
13714,mdsA
13714,mdsB
13714,sul2
13714,tet(A)
13715,blaCMY-2
13715,mdsA
13715,mdsB
13715,sul2
13715,tet(A)
13716,mdsA
13716,mdsB
13716,sul2
13716,tet(A)
13717,mdsA
13717,mdsB
13717,sul2
13717,tet(A)
13718,mdsA
13718,mdsB
13718,sul2
13718,tet(A)
13719,mdsA
13719,mdsB
13719,sul2
13719,tet(A)
13720,mdsA
13720,mdsB
13720,qnrB19
13720,sul2
13720,tet(A)
13721,mdsA
13721,mdsB
13721,sul2
13721,tet(A)
13722,mdsA
13722,mdsB
13722,sul2
13722,tet(A)
13723,mdsA
13723,mdsB
13723,sul2
13723,tet(A)
13724,mdsA
13724,mdsB
13724,sul2
13724,tet(A)
13725,mdsA
13725,mdsB
13725,sul2
13725,tet(A)
13726,aph(3')-Ia
13726,blaTEM-1
13726,mdsA
13726,mdsB
13726,sul2
13726,tet(A)
13727,mdsA
13727,mdsB
13727,sul2
13727,tet(A)
13728,mdsA
13728,mdsB
13728,sul2
13728,tet(A)
13729,mdsA
13729,mdsB
13729,sul2
13729,tet(A)
13730,mdsA
13730,mdsB
13730,sul2
13730,tet(A)
13731,mdsA
13731,mdsB
13731,sul2
13731,tet(A)
13732,blaTEM-1
13732,mdsA
13732,mdsB
13732,sul2
13732,tet(A)
13733,mdsA
13733,mdsB
13733,sul2
13733,tet(A)
13734,mdsA
13734,mdsB
13734,sul2
13734,tet(A)
13735,mdsA
13735,mdsB
13735,sul2
13735,tet(A)
13736,mdsA
13736,mdsB
13736,sul2
13736,tet(A)
13737,mdsA
13737,mdsB
13737,sul2
13737,tet(A)
13738,blaCMY-2
13738,mdsA
13738,mdsB
13738,sul2
13738,tet(A)
13739,mdsA
13739,mdsB
13739,sul2
13739,tet(A)
13740,mdsA
13740,mdsB
13740,sul2
13740,tet(A)
13741,mdsA
13741,mdsB
13741,sul2
13741,tet(A)
13742,mdsA
13742,mdsB
13742,sul2
13742,tet(A)
13743,mdsA
13743,mdsB
13743,sul2
13743,tet(A)
13744,mdsA
13744,mdsB
13744,sul2
13744,tet(A)
13745,mdsA
13745,mdsB
13745,sul2
13745,tet(A)
13746,mdsA
13746,mdsB
13746,sul2
13746,tet(A)
13747,mdsA
13747,mdsB
13747,sul2
13747,tet(A)
13748,mdsA
13748,mdsB
13748,sul2
13748,tet(A)
13749,mdsA
13749,mdsB
13749,sul2
13749,tet(A)
13750,mdsA
13750,mdsB
13750,sul2
13750,tet(A)
13751,mdsA
13751,mdsB
13751,sul2
13751,tet(A)
13752,mdsA
13752,mdsB
13752,sul2
13752,tet(A)
13753,mdsA
13753,mdsB
13753,sul2
13753,tet(A)
13754,fosA7.3
13754,mdsA
13754,mdsB
13755,fosA7.3
13755,mdsA
13755,mdsB
13756,fosA7
13756,mdsA
13756,mdsB
13757,fosA7
13757,mdsA
13757,mdsB
13758,fosA7
13758,mdsA
13758,mdsB
13759,fosA7
13759,mdsA
13759,mdsB
13760,aph(3'')-Ib
13760,aph(6)-Id
13760,fosA7
13760,mdsA
13760,mdsB
13760,sul2
13760,tet(A)
13761,fosA7
13761,mdsA
13761,mdsB
13762,aac(3)-IV
13762,aph(3'')-Ib
13762,aph(4)-Ia
13762,aph(6)-Id
13762,fosA7
13762,mdsA
13762,mdsB
13762,tet(B)
13763,aph(3'')-Ib
13763,aph(6)-Id
13763,fosA7
13763,mdsA
13763,mdsB
13763,sul2
13763,tet(A)
13764,fosA7
13764,mdsA
13764,mdsB
13764,tet(B)
13765,aph(3'')-Ib
13765,aph(6)-Id
13765,fosA7
13765,mdsA
13765,mdsB
13765,sul2
13765,tet(A)
13766,fosA7.3
13766,mdsA
13766,mdsB
13767,mdsA
13767,mdsB
13768,mdsA
13768,mdsB
13769,mdsA
13769,mdsB
13770,mdsA
13770,mdsB
13771,mdsA
13771,mdsB
13772,mdsA
13772,mdsB
13773,mdsA
13773,mdsB
13774,mdsA
13774,mdsB
13775,mdsA
13775,mdsB
13776,mdsA
13776,mdsB
13777,aac(3)-VIa
13777,aadA1
13777,blaTEM-1
13777,mdsA
13777,mdsB
13777,sul1
13778,mdsA
13778,mdsB
13779,mdsA
13779,mdsB
13780,mdsA
13780,mdsB
13781,mdsA
13781,mdsB
13782,mdsA
13782,mdsB
13783,mdsA
13783,mdsB
13784,mdsA
13784,mdsB
13785,mdsA
13785,mdsB
13786,mdsA
13786,mdsB
13787,mdsA
13787,mdsB
13788,mdsA
13788,mdsB
13789,mdsA
13789,mdsB
13790,mdsA
13790,mdsB
13791,mdsA
13791,mdsB
13792,mdsA
13792,mdsB
13793,mdsA
13793,mdsB
13794,mdsA
13794,mdsB
13795,aph(3'')-Ib
13795,aph(6)-Id
13795,mdsA
13796,aph(3'')-Ib
13796,aph(6)-Id
13796,mdsA
13797,aph(3'')-Ib
13797,aph(6)-Id
13797,mdsA
13798,aph(3'')-Ib
13798,aph(6)-Id
13798,mdsA
13799,aph(3'')-Ib
13799,aph(6)-Id
13799,blaCMY-2
13799,mdsA
13800,aph(3'')-Ib
13800,aph(6)-Id
13800,mdsA
13800,mdsB
13800,sul2
13800,tet(A)
13801,mdsA
13801,mdsB
13802,mdsA
13802,mdsB
13803,blaCMY-2
13803,mdsA
13803,mdsB
13804,aph(3'')-Ib
13804,aph(6)-Id
13804,blaCMY-2
13804,floR
13804,mdsA
13804,mdsB
13804,sul2
13804,tet(A)
13805,mdsA
13805,mdsB
13806,mdsA
13806,mdsB
13807,mdsA
13807,mdsB
13808,aph(3'')-Ib
13808,aph(6)-Id
13808,mdsA
13809,aph(3'')-Ib
13809,aph(6)-Id
13809,mdsA
13810,aph(3'')-Ib
13810,aph(6)-Id
13810,mdsA
13811,aph(3'')-Ib
13811,aph(6)-Id
13811,mdsA
13812,aph(3'')-Ib
13812,aph(6)-Id
13812,mdsA
13813,mdsA
13814,aph(3'')-Ib
13814,aph(6)-Id
13814,mdsA
13815,aph(3'')-Ib
13815,aph(6)-Id
13815,mdsA
13816,aph(3'')-Ib
13816,aph(6)-Id
13816,mdsA
13817,aph(3'')-Ib
13817,aph(6)-Id
13817,mdsA
13818,aph(3'')-Ib
13818,aph(6)-Id
13818,mdsA
13819,aph(3'')-Ib
13819,aph(6)-Id
13819,mdsA
13820,aph(3'')-Ib
13820,aph(6)-Id
13820,mdsA
13821,aph(3'')-Ib
13821,aph(6)-Id
13821,mdsA
13822,aph(3'')-Ib
13822,aph(6)-Id
13822,mdsA
13823,aph(3'')-Ib
13823,aph(6)-Id
13823,mdsA
13824,aph(3'')-Ib
13824,aph(6)-Id
13824,mdsA
13825,aph(3'')-Ib
13825,aph(6)-Id
13825,mdsA
13826,aph(3'')-Ib
13826,aph(6)-Id
13826,mdsA
13827,aph(3'')-Ib
13827,aph(6)-Id
13827,blaCMY-2
13827,mdsA
13828,aac(3)-VIa
13828,aadA1
13828,aph(3'')-Ib
13828,aph(6)-Id
13828,mdsA
13828,sul1
13829,aph(3'')-Ib
13829,aph(6)-Id
13829,mdsA
13830,aph(3'')-Ib
13830,aph(6)-Id
13830,blaCMY-2
13830,mdsA
13831,aph(3'')-Ib
13831,aph(6)-Id
13831,mdsA
13832,aph(3'')-Ib
13832,aph(6)-Id
13832,mdsA
13833,aph(3'')-Ib
13833,aph(6)-Id
13833,mdsA
13834,aph(3'')-Ib
13834,aph(6)-Id
13834,mdsA
13835,aph(3'')-Ib
13835,aph(6)-Id
13835,blaCMY-2
13835,mdsA
13836,aph(3'')-Ib
13836,aph(6)-Id
13836,mdsA
13837,aph(3'')-Ib
13837,aph(6)-Id
13837,blaCMY-2
13837,mdsA
13838,aph(3'')-Ib
13838,aph(6)-Id
13838,mdsA
13839,aph(3'')-Ib
13839,aph(6)-Id
13839,mdsA
13840,aph(3'')-Ib
13840,aph(6)-Id
13840,mdsA
13841,aph(3'')-Ib
13841,aph(6)-Id
13841,mdsA
13842,aph(3'')-Ib
13842,aph(6)-Id
13842,mdsA
13843,aph(3'')-Ib
13843,aph(6)-Id
13843,mdsA
13844,aph(3'')-Ib
13844,aph(6)-Id
13844,mdsA
13845,aph(3'')-Ib
13845,aph(6)-Id
13845,mdsA
13846,aph(3'')-Ib
13846,aph(6)-Id
13846,mdsA
13847,aph(3'')-Ib
13847,aph(6)-Id
13847,mdsA
13848,aph(3'')-Ib
13848,aph(6)-Id
13848,mdsA
13849,aph(3'')-Ib
13849,aph(6)-Id
13849,mdsA
13850,aph(3'')-Ib
13850,aph(6)-Id
13850,mdsA
13851,aph(3'')-Ib
13851,aph(6)-Id
13851,mdsA
13852,aph(3'')-Ib
13852,aph(6)-Id
13852,blaCMY-2
13852,mdsA
13853,aph(3'')-Ib
13853,aph(6)-Id
13853,mdsA
13854,aph(3'')-Ib
13854,aph(6)-Id
13854,mdsA
13855,aph(3'')-Ib
13855,aph(6)-Id
13855,mdsA
13856,aph(3'')-Ib
13856,aph(6)-Id
13856,mdsA
13857,aph(3'')-Ib
13857,aph(6)-Id
13857,mdsA
13858,aph(3'')-Ib
13858,aph(6)-Id
13858,mdsA
13859,aph(3'')-Ib
13859,aph(6)-Id
13859,mdsA
13860,aph(3'')-Ib
13860,aph(6)-Id
13860,mdsA
13861,aph(3'')-Ib
13861,aph(6)-Id
13861,mdsA
13862,aph(3'')-Ib
13862,aph(6)-Id
13862,mdsA
13863,aph(3'')-Ib
13863,aph(6)-Id
13863,mdsA
13864,aph(3'')-Ib
13864,aph(6)-Id
13864,mdsA
13865,aph(3'')-Ib
13865,aph(6)-Id
13865,mdsA
13866,aph(3'')-Ib
13866,aph(6)-Id
13866,mdsA
13867,aph(3'')-Ib
13867,aph(6)-Id
13867,mdsA
13868,aph(3'')-Ib
13868,aph(6)-Id
13868,mdsA
13869,aph(3'')-Ib
13869,aph(6)-Id
13869,mdsA
13870,aph(3'')-Ib
13870,aph(6)-Id
13870,mdsA
13871,aph(3'')-Ib
13871,aph(6)-Id
13872,aph(3'')-Ib
13872,aph(6)-Id
13872,mdsA
13873,aph(3'')-Ib
13873,aph(6)-Id
13873,mdsA
13874,aph(3'')-Ib
13874,aph(6)-Id
13874,mdsA
13875,aph(3'')-Ib
13875,aph(6)-Id
13875,mdsA
13876,aph(3'')-Ib
13876,aph(6)-Id
13876,mdsA
13877,mdsA
13877,mdsB
13878,mdsA
13878,mdsB
13879,mdsA
13879,mdsB
13880,mdsA
13880,mdsB
13881,mdsA
13881,mdsB
13882,mdsA
13882,mdsB
13883,mdsA
13883,mdsB
13884,mdsA
13884,mdsB
13885,mdsA
13885,mdsB
13886,mdsA
13886,mdsB
13887,mdsA
13887,mdsB
13888,mdsA
13888,mdsB
13889,mdsA
13889,mdsB
13890,mdsA
13890,mdsB
13891,mdsA
13891,mdsB
13892,mdsA
13892,mdsB
13893,mdsA
13893,mdsB
13894,mdsA
13894,mdsB
13895,blaCMY-2
13895,mdsA
13895,mdsB
13896,mdsA
13896,mdsB
13897,mdsA
13897,mdsB
13898,mdsA
13898,mdsB
13899,mdsA
13899,mdsB
13900,mdsA
13900,mdsB
13901,aadA13
13901,aph(3')-Ia
13901,mdsA
13901,mdsB
13901,sul1
13901,tet(B)
13902,blaCMY-2
13902,mdsA
13902,mdsB
13903,blaCMY-2
13903,mdsA
13903,mdsB
13904,mdsA
13904,mdsB
13905,mdsA
13905,mdsB
13906,aac(3)-VIa
13906,aadA1
13906,aph(3')-Ia
13906,mdsA
13906,mdsB
13906,sul1
13906,tet(B)
13907,mdsA
13907,mdsB
13908,aadA2
13908,ant(2'')-Ia
13908,aph(3')-Ia
13908,blaCMY-2
13908,mdsA
13908,mdsB
13908,sul1
13908,tet(A)
13909,aac(3)-IVa
13909,aph(3'')-Ib
13909,aph(4)-Ia
13909,aph(6)-Id
13909,blaCMY-2
13909,blaCMY
13909,blaTEM-1
13909,mdsA
13909,mdsB
13909,tet(B)
13910,aac(3)-VIa
13910,aadA1
13910,mdsA
13910,mdsB
13910,sul1
13911,aac(3)-VIa
13911,aadA1
13911,mdsA
13911,mdsB
13911,sul1
13912,mdsA
13912,mdsB
13913,mdsA
13913,mdsB
13914,aac(3)-VIa
13914,aadA1
13914,mdsA
13914,mdsB
13914,sul1
13915,mdsA
13915,mdsB
13916,mdsA
13916,mdsB
13917,mdsA
13917,mdsB
13918,mdsA
13918,mdsB
13919,mdsA
13919,mdsB
13919,tet(B)
13920,mdsA
13920,mdsB
13921,mdsA
13921,mdsB
13922,mdsA
13922,mdsB
13923,mdsA
13923,mdsB
13924,mdsA
13924,mdsB
13925,mdsA
13925,mdsB
13926,mdsA
13926,mdsB
13927,mdsA
13927,mdsB
13928,mdsA
13928,mdsB
13929,mdsA
13929,mdsB
13930,mdsA
13930,mdsB
13931,mdsA
13931,mdsB
13932,mdsA
13932,mdsB
13933,mdsA
13933,mdsB
13934,mdsA
13934,mdsB
13935,mdsA
13935,mdsB
13936,mdsA
13936,mdsB
13937,mdsA
13937,mdsB
13938,mdsA
13938,mdsB
13939,mdsA
13939,mdsB
13940,mdsA
13940,mdsB
13941,mdsA
13941,mdsB
13941,tet(A)
13942,mdsA
13942,mdsB
13943,mdsA
13943,mdsB
13944,mdsA
13944,mdsB
13945,mdsA
13945,mdsB
13946,mdsA
13946,mdsB
13947,mdsA
13947,mdsB
13948,mdsA
13948,mdsB
13949,blaCMY-2
13949,mdsA
13949,mdsB
13950,aac(3)-IId
13950,aadA1
13950,blaTEM-1
13950,mdsA
13950,mdsB
13950,tet(A)
13951,aac(3)-IId
13951,aadA1
13951,blaTEM-1
13951,mdsA
13951,mdsB
13951,tet(A)
13952,aac(3)-IId
13952,aadA1
13952,blaTEM-1
13952,mdsA
13952,mdsB
13952,tet(A)
13953,aac(3)-IId
13953,aadA1
13953,blaTEM-1
13953,mdsA
13953,mdsB
13953,tet(A)
13954,aac(3)-IId
13954,aadA1
13954,blaTEM-1
13954,mdsA
13954,mdsB
13954,tet(A)
13955,aac(3)-IId
13955,aadA1
13955,blaTEM-1
13955,mdsA
13955,mdsB
13955,tet(A)
13956,aac(3)-IId
13956,aadA1
13956,blaTEM-1
13956,mdsA
13956,mdsB
13956,tet(A)
13957,aac(3)-II
13957,aac(3)-IId
13957,aadA1
13957,aph(3'')-Ib
13957,blaTEM-1
13957,mdsA
13957,mdsB
13957,tet(A)
13958,aac(3)-IId
13958,aadA1
13958,blaTEM-1
13958,mdsA
13958,mdsB
13958,tet(A)
13959,aac(3)-IId
13959,aadA1
13959,blaTEM-1
13959,mdsA
13959,mdsB
13959,tet(A)
13960,aadA1
13960,mdsA
13960,mdsB
13960,tet(A)
13961,aadA1
13961,mdsA
13961,mdsB
13961,tet(A)
13962,aadA1
13962,mdsA
13962,mdsB
13962,tet(A)
13963,aadA1
13963,mdsA
13963,mdsB
13963,tet(A)
13964,aadA1
13964,mdsA
13964,mdsB
13964,tet(A)
13965,aac(3)-IId
13965,aadA1
13965,blaTEM-1
13965,mdsA
13965,mdsB
13965,tet(A)
13966,aac(3)-IId
13966,aadA1
13966,blaTEM-1
13966,mdsA
13966,mdsB
13966,tet(A)
13967,aac(3)-IId
13967,aadA1
13967,blaTEM-1
13967,blaTEM
13967,mdsA
13967,mdsB
13967,tet(A)
13968,aac(3)-IId
13968,aadA1
13968,blaTEM-1
13968,mdsA
13968,mdsB
13968,tet(A)
13969,aac(3)-IId
13969,aadA1
13969,aph(3'')-Ib
13969,blaTEM-1
13969,mdsA
13969,mdsB
13969,tet(A)
13970,aac(3)-IId
13970,aadA1
13970,aph(3')-Ia
13970,blaTEM-1
13970,mdsA
13970,mdsB
13970,tet(A)
13971,aac(3)-IId
13971,aadA1
13971,blaTEM-1
13971,mdsA
13971,mdsB
13971,tet(A)
13972,aac(3)-IId
13972,aadA1
13972,blaTEM-1
13972,mdsA
13972,mdsB
13972,tet(A)
13973,aac(3)-IV
13973,aph(3'')-Ib
13973,aph(4)-Ia
13973,aph(6)-Id
13973,mdsA
13973,mdsB
13973,tet(B)
13974,aac(3)-IId
13974,aadA1
13974,blaTEM-1
13974,mdsA
13974,mdsB
13974,tet(A)
13975,aac(3)-IId
13975,aadA1
13975,blaTEM-1
13975,mdsA
13975,mdsB
13975,tet(A)
13976,mdsA
13976,mdsB
13977,aadA1
13977,aph(3'')-Ib
13977,aph(6)-Id
13977,dfrA1
13977,mdsA
13977,mdsB
13977,tet(B)
13978,mdsA
13978,mdsB
13979,mdsA
13979,mdsB
13979,tet(B)
13980,aph(3'')-Ib
13980,aph(6)-Id
13980,mdsA
13980,mdsB
13980,tet(B)
13981,aph(3'')-Ib
13981,aph(6)-Id
13981,mdsA
13981,mdsB
13981,tet(B)
13982,aph(3'')-Ib
13982,aph(6)-Id
13982,mdsA
13982,mdsB
13982,tet(B)
13983,aph(3'')-Ib
13983,aph(6)-Id
13983,mdsA
13983,mdsB
13983,tet(B)
13984,aph(3'')-Ib
13984,aph(6)-Id
13984,mdsA
13984,mdsB
13984,tet(B)
13985,aph(3'')-Ib
13985,aph(6)-Id
13985,mdsA
13985,mdsB
13985,tet(B)
13986,aph(3'')-Ib
13986,aph(6)-Id
13986,mdsA
13986,mdsB
13986,tet(B)
13987,aph(3'')-Ib
13987,aph(6)-Id
13987,mdsA
13987,mdsB
13987,tet(B)
13988,aph(3'')-Ib
13988,aph(6)-Id
13988,mdsA
13988,mdsB
13988,tet(B)
13989,aph(3'')-Ib
13989,aph(6)-Id
13989,mdsA
13989,mdsB
13989,tet(B)
13990,mdsA
13990,mdsB
13991,mdsA
13991,mdsB
13992,mdsA
13992,mdsB
13993,mdsA
13993,mdsB
13994,mdsA
13994,mdsB
13995,aac(3)-VIa
13995,aadA1
13995,mdsA
13995,mdsB
13995,sul1
13996,mdsA
13996,mdsB
13997,mdsA
13997,mdsB
13998,mdsA
13998,mdsB
13999,aadA1
13999,aadA2
13999,ant(2'')-Ia
13999,aph(3'')-Ib
13999,aph(6)-Id
13999,blaTEM-1
13999,mdsA
13999,mdsB
13999,sul1
13999,tet(A)
14000,mdsA
14000,mdsB
14001,fosA7
14001,mdsA
14001,mdsB
14002,aph(3'')-Ib
14002,aph(6)-Id
14002,fosA7
14002,mdsA
14002,mdsB
14002,tet(B)
14003,fosA7
14003,mdsA
14003,mdsB
14004,aph(3'')-Ib
14004,aph(6)-Id
14004,fosA7
14004,mdsA
14004,mdsB
14004,tet(B)
14005,aph(3'')-Ib
14005,aph(6)-Id
14005,fosA7.8
14005,mdsA
14005,mdsB
14005,tet(B)
14006,aac(3)-VIa
14006,aadA1
14006,aph(3'')-Ib
14006,aph(6)-Id
14006,fosA7.8
14006,mdsA
14006,mdsB
14006,sul1
14006,tet(B)
14007,aph(3'')-Ib
14007,aph(6)-Id
14007,fosA7.8
14007,mdsA
14007,mdsB
14007,tet(B)
14008,fosA7.8
14008,mdsA
14008,mdsB
14009,aph(3'')-Ib
14009,aph(6)-Id
14009,fosA7.8
14009,mdsA
14009,mdsB
14009,tet(B)
14010,aph(3'')-Ib
14010,aph(6)-Id
14010,fosA7.8
14010,mdsA
14010,mdsB
14010,tet(B)
14011,aph(3'')-Ib
14011,aph(6)-Id
14011,fosA7.8
14011,mdsA
14011,mdsB
14011,tet(B)
14012,aph(3'')-Ib
14012,aph(6)-Id
14012,fosA7.8
14012,mdsA
14012,mdsB
14012,tet(B)
14013,aph(3'')-Ib
14013,aph(6)-Id
14013,floR
14013,fosA8
14013,mdsA
14013,mdsB
14013,sul2
14013,tet(A)
14014,mdsA
14014,mdsB
14015,mdsA
14015,mdsB
14016,mdsA
14016,mdsB
14016,qnrB19
14017,mdsA
14017,mdsB
14018,mdsA
